"","Wormbase.ID","Sequence.ID","Category.1","Category.2","Category.3","Automated.Description"
"256","WBGene00008021","C39B10.1","Transmembrane protein","Transmembrane protein: seven transmembrane receptor","Transmembrane protein: seven transmembrane receptor: unassigned","C39B10.1 is enriched in the nervous system based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including daf-2, npr-1, and pgl-1 based on RNA-seq and microarray studies\; is affected by multi-walled carbon nanotube, resveratrol, and Atrazine based on RNA-seq and microarray studies."
"257","WBGene00008028","C39E9.4","Extracellular material","Extracellular material: secreted protein","Extracellular material: secreted protein","scl-6 is an ortholog of human GLIPR1 (GLI pathogenesis related 1) and members of the human CRISP (Cysteine rich secretory protein family) gene family including CRISP2, CRISP3, and CRISP1\; is predicted to encode a protein with the following domains: Cysteine-rich  secretory protein, allergen V5\/Tpx-1-related, Ves allergen, CAP domain, and CAP superfamily."
"258","WBGene00008032","C39E9.8","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C39E9.8 is enriched in the germline precursor cell, the hypodermis, and the intestine based on tiling array and microarray studies\; is affected by several genes including daf-2, dpy-10, and clk-1 based on microarray and RNA-seq studies\; is affected by fifteen chemicals including 1-methylnicotinamide, D-glucose, and Cry5B based on RNA-seq and microarray studies."
"259","WBGene00008033","C39E9.10","Transmembrane transport","Transmembrane transport: lipid","Transmembrane transport: lipid","spin-2 is an ortholog of human SPNS1, SPNS2, and SPNS3\; is predicted to encode a protein with the following domains: Major facilitator superfamily and MFS transporter superfamily."
"260","WBGene00008084","C44C10.3","Transmembrane transport","Transmembrane transport: solute carrier","Transmembrane transport: solute carrier","C44C10.3 is an ortholog of human SLC22A17 (solute carrier family 22 member 17), SLC22A4, and SLC22A23 (solute carrier family 22 member 23)\; is predicted to have transmembrane transporter activity."
"261","WBGene00008110","C46C2.2","Transmembrane transport","Transmembrane transport: solute carrier","Transmembrane transport: solute carrier","C46C2.2 is an ortholog of human SLC22A17 (solute carrier family 22 member 17), SLC22A4, and SLC22A23 (solute carrier family 22 member 23)\; is predicted to have transmembrane transporter activity."
"262","WBGene00008176","C48B4.13","Unassigned","Unassigned","Unassigned","C48B4.13 is enriched in the AFD, the Z1, the Z4, and the hypodermis based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, clk-1, and sod-2 based on tiling array, RNA-seq, and microarray studies\; is affected by 1-methylnicotinamide and methylmercuric chloride based on RNA-seq and microarray studies."
"263","WBGene00008270","C53A5.13","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","C53A5.13 is enriched in the germline precursor cell, the hypodermis, and the nervous system based on tiling array, proteomic, and microarray studies\; is affected by several genes including daf-16, daf-2, and clk-1 based on microarray and RNA-seq studies\; is affected by four chemicals including aldicarb, Testosterone, and Humic Substances based on microarray studies\; is predicted to encode a protein with the following domains: Fibronectin type III, Immunoglobulin-like fold, and Fibronectin type III superfamily."
"264","WBGene00008292","C54C8.4","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","C54C8.4 is enriched in the hypodermis based on tiling array studies\; is affected by several genes including clk-1, sir-2.1, and pmk-1 based on microarray, tiling array, and RNA-seq studies\; is affected by eight chemicals including methylmercury hydroxide, manganese chloride, and multi-walled carbon nanotube based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Protein of unknown function DUF273."
"265","WBGene00008296","C54D10.1","Stress response","Stress response: heavy metal","Stress response: heavy metal","cdr-2 is an ortholog of human FAXC\; is involved in regulation of protein deneddylation and stress response to cadmium ion\; is expressed in several tissues, including the alimentary system, the nervous system, and the reproductive system."
"266","WBGene00008356","D1025.4","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","nspc-20 is enriched in the intestine based on microarray studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, tiling array, and RNA-seq studies\; is affected by eight chemicals including hydrogen sulfide, Mianserin, and D-glucose based on microarray and RNA-seq studies."
"267","WBGene00008358","D1025.7","Unassigned","Unassigned","Unassigned","nspc-18 is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, tiling array, and RNA-seq studies\; is affected by six chemicals including hydrogen sulfide, Mianserin, and D-glucose based on microarray and RNA-seq studies."
"268","WBGene00008359","D1025.8","Unassigned","Unassigned","Unassigned","nspc-17 is enriched in the NSM based on RNA-seq studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on tiling array, microarray, and RNA-seq studies\; is affected by seven chemicals including hydrogen sulfide, Mianserin, and D-glucose based on microarray and RNA-seq studies."
"269","WBGene00008360","D1025.9","Unassigned","Unassigned","Unassigned","nspc-19 is enriched in the nervous system based on microarray studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on tiling array, microarray, and RNA-seq studies\; is affected by seven chemicals including Ethanol, Mianserin, and D-glucose based on RNA-seq and microarray studies."
"270","WBGene00008477","E03H4.10","Stress response","Stress response: C-type Lectin","Stress response: C-type Lectin","clec-17 is an ortholog of human CLEC3A (C-type lectin domain family 3 member A) and CLEC3B (C-type lectin domain family 3 member B)\; is predicted to have carbohydrate binding activity."
"271","WBGene00008490","F01D4.8","Metabolism","Metabolism: amino acid","Metabolism: amino acid: synthesis","F01D4.8 is enriched in dopaminergic neurons and the FLP based on tiling array and microarray studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on tiling array, RNA-seq, and microarray studies\; is affected by thirteen chemicals including multi-walled carbon nanotube, D-glucose, and Ag nanoparticles based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: Pyridoxal-phosphate dependent enzyme and Tryptophan synthase beta subunit-like PLP-dependent enzyme."
"272","WBGene00008495","F01D5.5","Stress response","Stress response: pathogen","Stress response: pathogen: unassigned","F01D5.5 is involved in innate immune response."
"273","WBGene00008509","F01G10.6","Unassigned","Unassigned","Unassigned","F01G10.6 is enriched in the ALM and the PLM based on microarray studies\; is affected by several genes including daf-16, skn-1, and daf-12 based on tiling array, RNA-seq, and microarray studies\; is affected by eight chemicals including 1-methylnicotinamide, Zidovudine, and resveratrol based on RNA-seq and microarray studies."
"274","WBGene00008511","F01G10.9","Development","Development: apoptosis","Development: apoptosis","F01G10.9 is enriched in the hypodermis based on tiling array studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on tiling array, microarray, and RNA-seq studies\; is affected by eight chemicals including Heme, methylmercury hydroxide, and stavudine based on microarray and RNA-seq studies."
"275","WBGene00008519","F02C12.5","Stress response","Stress response: detoxification","Stress response: detoxification: CYP","cyp-13B1 is an ortholog of human TBXAS1 (thromboxane A synthase 1) and members of the human CYP3 (Cytochrome P450 family 3) gene family including CYP3A4, CYP3A7, and CYP3A5\; is predicted to have heme binding activity, iron ion binding activity, and oxidoreductase activity."
"276","WBGene00008578","F08G2.7","Unassigned","Unassigned","Unassigned","F08G2.7 is affected by several genes including daf-12, pgl-1, and bar-1 based on tiling array, microarray, and RNA-seq studies\; is affected by Zidovudine based on RNA-seq studies."
"277","WBGene00008583","F08G5.5","Stress response","Stress response: detoxification","Stress response: detoxification: ugt","ugt-65 is an ortholog of human UGT1A6 (UDP glucuronosyltransferase family 1 member A6), UGT2A1 (UDP glucuronosyltransferase family 2 member A1 complex locus), and UGT1A5 (UDP glucuronosyltransferase family 1 member A5)\; is predicted to have glucuronosyltransferase activity."
"278","WBGene00008602","F09B9.1","Metabolism","Metabolism: lipid","Metabolism: lipid: o-acyl transferase","oac-14 is predicted to have transferase activity, transferring acyl groups other than amino-acyl groups."
"279","WBGene00008607","F09B12.3","Signaling","Signaling: lipid","Signaling: lipid: phospholipase B","F09B12.3 is an ortholog of human PLBD1 and PLBD2\; is predicted to have hydrolase activity."
"280","WBGene00008621","F09C8.1","Signaling","Signaling: lipid","Signaling: lipid: phospholipase B","F09C8.1 is an ortholog of human PLB1 (phospholipase B1)\; is predicted to have hydrolase activity, acting on ester bonds\; is expressed in the intestine."
"281","WBGene00008640","F10B5.3","Nucleic acid","Nucleic acid: binding","Nucleic acid: binding: zinc finger","F10B5.3 is predicted to have nucleic acid binding activity."
"282","WBGene00008712","F11E6.9","Unassigned","Unassigned","Unassigned","F11E6.9 is affected by several genes including daf-16, daf-12, and elt-2 based on microarray and RNA-seq studies\; is affected by resveratrol, Diazinon, and Colistin based on microarray studies."
"283","WBGene00008741","F13D12.6","Metabolism","Metabolism: carbohydrate","Metabolism: carbohydrate","F13D12.6 is an ortholog of human CTSA (cathepsin A)\; is predicted to have serine-type carboxypeptidase activity\; is expressed in the intestine."
"284","WBGene00008762","F13G3.1","Transcription: chromatin","Transcription: chromatin modification","Transcription: chromatin modification: unassigned","ztf-2 is predicted to have nucleic acid binding activity\; is expressed in several tissues, including the alimentary system and the reproductive system."
